Farm_ID,Crop_Type,Farm_Area(acres),Irrigation_Type,Fertilizer_Used(tons),Pesticide_Used(kg),Yield(tons),Soil_Type,Season,Water_Usage(cubic meters)
F1027,Pigeonpeas,226.6124444,Sprinkler,8.365245773,1.092692908,43.84255724,Loamy,Kharif,57133.72376
F1028,Pigeonpeas,173.7112795,Flood,2.545103755,4.364352358,23.58608925,Silty,Rabi,52623.59749
F1029,Pigeonpeas,265.6971289,Sprinkler,8.270483066,3.352024781,33.49436313,Clay,Rabi,95461.10007
F1030,Pigeonpeas,296.9706244,Sprinkler,7.235905849,1.639405235,23.58803676,Peaty,Kharif,55432.58005
F1031,Pigeonpeas,14.16283352,Sprinkler,6.002837328,2.998831214,58.46174892,Loamy,Kharif,57320.15361
F1032,Pigeonpeas,382.8929316,Manual,7.295750834,2.874108301,52.29046597,Silty,Kharif,37426.42457
F1033,Pigeonpeas,359.377003,Sprinkler,4.708159651,3.449461903,38.38531017,Peaty,Kharif,76931.26657
F1034,Pigeonpeas,189.4803292,Flood,2.245578274,1.549343995,28.94410193,Loamy,Zaid,50218.75901
F1035,Pigeonpeas,35.93860843,Sprinkler,6.991887162,4.389813442,57.33820421,Peaty,Kharif,70992.29175
F1036,Pigeonpeas,379.9169445,Rain-fed,5.72205076,1.892158529,33.78386383,Loamy,Zaid,71394.61928
F1037,Pigeonpeas,478.0358286,Manual,6.754373205,3.623592443,26.43937727,Peaty,Zaid,80343.97869
F1038,Pigeonpeas,127.6742821,Rain-fed,4.041989029,0.572560909,42.52657554,Peaty,Kharif,82166.90403
F1039,Pigeonpeas,168.5270607,Flood,9.161799196,2.176957085,57.75096481,Clay,Zaid,66011.67041
F1040,Pigeonpeas,100.0683158,Flood,6.286328817,2.082694181,20.15321162,Clay,Kharif,53169.43633
F1041,Pigeonpeas,292.6987004,Flood,1.768622359,2.945679929,29.52499373,Loamy,Kharif,88621.56264
F1042,Pigeonpeas,85.87228338,Flood,5.048235916,0.827313178,57.53790562,Silty,Rabi,51690.59546
F1043,Pigeonpeas,184.5350323,Sprinkler,7.807204493,4.055591182,26.84343867,Clay,Kharif,65525.63661
F1044,Pigeonpeas,351.5363768,Manual,8.147211056,1.480013608,24.52973807,Peaty,Rabi,58087.68082
F1045,Pigeonpeas,284.4568317,Flood,5.451373475,3.546670167,42.80748863,Clay,Zaid,89855.48702
F1046,Pigeonpeas,199.3666565,Rain-fed,9.052728137,4.114454555,54.47375293,Clay,Rabi,60234.29718
F1047,Pigeonpeas,215.9223049,Flood,3.409015935,3.028446303,39.08439271,Loamy,Zaid,57026.94322
F1048,Pigeonpeas,285.4343325,Manual,4.695388275,3.83397443,59.78257027,Clay,Kharif,78287.6585
F1049,Pigeonpeas,12.87371666,Rain-fed,9.087372195,3.478371405,47.16686798,Clay,Zaid,72170.87769
F1000,Pomegranate,62.55094841,Rain-fed,8.756876341,3.525271936,20.37679424,Silty,Zaid,90679.86491
F1001,Pomegranate,259.0027151,Flood,6.886697977,2.789113733,52.35171893,Silty,Zaid,73838.14923
F1002,Pomegranate,370.3844103,Manual,5.604315496,3.745052403,30.37598955,Clay,Zaid,76833.74607
F1003,Pomegranate,496.1166346,Sprinkler,2.430322902,2.087110041,45.44534671,Clay,Rabi,38839.84308
F1004,Pomegranate,318.2819486,Rain-fed,1.481128413,1.965659952,38.16857679,Clay,Kharif,96204.35481
F1005,Pomegranate,191.4436026,Sprinkler,5.011226112,2.626591339,54.53720058,Silty,Rabi,39280.18542
F1006,Pomegranate,120.8142839,Manual,1.444146073,4.448333054,56.67844452,Loamy,Rabi,84227.1056
F1007,Pomegranate,437.6868147,Flood,6.124011687,0.68126588,59.87230851,Clay,Kharif,48537.14252
F1008,Pomegranate,409.1369539,Sprinkler,4.444562722,4.121747678,26.14736543,Peaty,Zaid,95351.52006
F1009,Pomegranate,124.6221822,Manual,7.814702077,2.160444257,54.51856186,Clay,Rabi,80397.16776
F1010,Pomegranate,108.3097242,Manual,3.750836472,4.345785616,30.64085507,Silty,Kharif,82766.95991
F1011,Pomegranate,360.4170206,Sprinkler,6.336844309,4.10991354,43.632635,Clay,Zaid,45334.14211
F1012,Pomegranate,164.3265103,Rain-fed,5.839151696,2.069425613,40.23091335,Loamy,Zaid,61012.79836
F1013,Pomegranate,160.1354112,Sprinkler,1.04241183,3.622444409,20.71952526,Clay,Rabi,73246.92362
F1014,Pomegranate,84.62222106,Rain-fed,1.651504584,1.218347405,57.3108512,Silty,Zaid,83898.15327
F1015,Pomegranate,139.3480047,Flood,3.613313912,4.533266985,23.13308221,Silty,Zaid,37277.15631
F1016,Pomegranate,219.4787032,Rain-fed,8.940115729,2.32020979,47.52875678,Peaty,Kharif,97365.57215
F1017,Pomegranate,369.0907853,Flood,2.323134594,2.550315269,51.40027345,Silty,Kharif,92315.44694
F1018,Pomegranate,174.7909663,Sprinkler,7.398048974,3.67591573,51.81151396,Peaty,Zaid,48924.40133
F1019,Pomegranate,171.0161263,Flood,9.760299095,4.193781065,25.41978076,Loamy,Kharif,87593.21701
F1020,Pomegranate,149.6074938,Manual,8.115107974,1.563542345,37.90279802,Silty,Zaid,66282.67461
F1021,Pomegranate,244.3589971,Flood,3.186508255,3.476075629,53.17715482,Clay,Rabi,62326.45371
F1022,Pomegranate,98.51198199,Rain-fed,9.175287344,2.263991198,32.10716842,Loamy,Kharif,52010.38741
F1023,Pomegranate,247.9590597,Rain-fed,1.837964409,2.159163158,38.70994701,Clay,Zaid,70667.80106
F1024,Pomegranate,355.0460225,Rain-fed,5.213277477,3.605116208,30.91175571,Clay,Zaid,81092.23824
F1025,Pomegranate,24.59734698,Flood,8.98787717,2.242324734,38.54205672,Clay,Kharif,58765.30335
F1026,Pomegranate,14.79189635,Rain-fed,6.771391383,2.057488251,55.5135169,Loamy,Kharif,74045.34351
F1027,Pomegranate,46.81022598,Rain-fed,4.722801083,4.261497837,38.20496924,Loamy,Rabi,78951.90448
F1028,Pomegranate,272.4734302,Manual,3.635315801,0.955742557,42.23648068,Silty,Zaid,79778.52719
F1029,Pomegranate,428.6829908,Flood,4.375894648,3.541516803,36.15905133,Clay,Rabi,33637.62687
F1030,Pomegranate,12.39338835,Manual,5.580476029,1.619264272,38.40468733,Peaty,Rabi,90182.3464
F1031,Pomegranate,468.9640392,Rain-fed,3.871395369,0.569742088,20.60696796,Silty,Rabi,62077.73203
F1032,Pomegranate,62.07647067,Rain-fed,9.720710759,1.25043921,31.3498204,Loamy,Kharif,48369.12572
F1033,Pomegranate,422.5719287,Rain-fed,9.397698878,3.229976884,37.46326887,Peaty,Rabi,46923.51552
F1034,Pomegranate,246.5988348,Flood,8.836043214,3.691072362,45.35187904,Loamy,Kharif,63810.9879
F1035,Pomegranate,333.0851198,Sprinkler,4.79646852,0.594760026,38.00207722,Peaty,Kharif,92078.20776
F1036,Pomegranate,260.2346624,Rain-fed,7.221715924,0.663914495,33.51268173,Silty,Rabi,56484.33072
F1037,Pomegranate,243.7536303,Rain-fed,9.125463763,4.561439517,35.52394941,Peaty,Rabi,82480.80227
F1038,Pomegranate,419.1007199,Rain-fed,8.653865389,0.829876182,29.69173317,Silty,Zaid,36777.31117
F1039,Pomegranate,380.384326,Rain-fed,4.728943126,4.523819714,56.97977131,Loamy,Rabi,63323.96915
F1040,Pomegranate,246.8670959,Flood,2.011474444,1.526746612,40.86972903,Peaty,Zaid,99418.02983
F1041,Pomegranate,64.7016054,Sprinkler,1.680673275,3.830080101,20.53637815,Clay,Rabi,83930.6462
F1042,Pomegranate,66.54745006,Sprinkler,6.193576407,1.89379962,20.77785034,Clay,Rabi,44736.99419
F1043,Pomegranate,402.7543358,Sprinkler,6.783651417,4.364384115,58.9184654,Loamy,Rabi,65100.90316
F1044,Pomegranate,269.4014045,Rain-fed,8.648583441,3.652046894,28.85803565,Peaty,Rabi,46353.73346
F1045,Pomegranate,245.9786787,Rain-fed,3.632635183,2.308160564,52.22433155,Clay,Zaid,58669.26491
F1046,Pomegranate,343.4777523,Sprinkler,2.507234415,0.843361044,22.33101206,Silty,Zaid,84605.88166
F1047,Pomegranate,430.8323759,Sprinkler,4.411052499,3.797150827,56.84650947,Peaty,Rabi,83985.73707
F1048,Pomegranate,318.1478408,Rain-fed,4.182176113,3.275981402,54.97668015,Peaty,Rabi,45967.02645
F1049,Pomegranate,383.7954721,Rain-fed,2.192220586,0.51310273,42.8437265,Clay,Zaid,94555.63227
F023,Potato,15.67,Drip,9.95,2.99,18.13,Loamy,Zaid,41862.86
F030,Potato,286.52,Rain-fed,8.91,0.77,30.5,Loamy,Zaid,93407.38
F047,Potato,347.66,Drip,3.86,2.68,31.47,Sandy,Kharif,86989.88
F048,Potato,77.39,Sprinkler,9.34,3,20.53,Silty,Zaid,5874.17
F1000,Potato,300.3584096,Rain-fed,5.971042121,2.436423926,38.83139988,Silty,Zaid,47921.48211
F1001,Potato,196.1629026,Manual,1.454567237,1.736172648,48.26570087,Peaty,Kharif,75557.95653
F1002,Potato,255.9484346,Sprinkler,1.394929795,4.494881861,57.62559997,Clay,Kharif,38139.15762
F1003,Potato,306.4849142,Flood,7.483358915,0.682635705,33.1728511,Loamy,Rabi,67548.72682
F1004,Potato,284.3463606,Flood,5.000319802,4.611773723,21.68801874,Silty,Zaid,60600.36735
F1005,Potato,248.3384674,Rain-fed,3.306631378,4.248473623,39.85180502,Clay,Kharif,48751.1508
F1006,Potato,257.417074,Rain-fed,2.713721464,1.839068224,41.77845329,Silty,Rabi,72280.34984
F1007,Potato,96.44183611,Sprinkler,7.029581418,4.051807946,26.73762205,Loamy,Kharif,90993.35146
F1008,Potato,408.2391231,Flood,1.003613896,0.640461022,50.41858425,Silty,Zaid,99923.32898
F1009,Potato,275.4625568,Manual,8.253020523,4.850894976,59.39716434,Peaty,Kharif,72543.39381
F1010,Potato,74.22913224,Flood,1.713246455,2.869677242,57.83098868,Peaty,Zaid,58329.4112
F1011,Potato,385.4169798,Manual,2.723406534,1.864764617,27.88424155,Silty,Kharif,45764.49702
F1012,Potato,466.8975494,Manual,4.476127558,2.131624457,55.0145296,Loamy,Zaid,47996.72626
F1013,Potato,474.1803806,Sprinkler,5.363728657,0.798824091,48.17974546,Loamy,Rabi,63561.84847
F1014,Potato,190.8186889,Flood,4.194956042,4.952072813,38.15386255,Peaty,Zaid,55709.43909
F1015,Potato,76.40326804,Manual,3.886409485,0.676813753,41.62443977,Loamy,Rabi,93967.01658
F1016,Potato,264.0158171,Rain-fed,9.675244109,3.447082054,53.984007,Silty,Zaid,55780.68274
F1017,Potato,65.17852238,Manual,6.774217131,2.492311675,39.20539759,Clay,Rabi,56141.12138
F1018,Potato,467.6538351,Rain-fed,1.210896598,4.770122982,34.92829476,Silty,Kharif,56847.41587
F1019,Potato,99.9540174,Rain-fed,4.871583176,1.606998831,39.72989972,Peaty,Zaid,88563.41473
F1020,Potato,133.8552714,Flood,8.875078298,2.894390708,43.16519216,Peaty,Kharif,75555.18246
F1021,Potato,209.2518982,Rain-fed,3.713105678,2.670602939,27.56310615,Peaty,Rabi,72991.81952
F1022,Potato,197.7505896,Manual,1.851007103,3.662898998,56.03630921,Loamy,Zaid,53390.01157
F1023,Potato,399.3848173,Rain-fed,7.825462944,0.806046044,46.96747795,Silty,Zaid,87253.29238
F1024,Potato,233.5952421,Flood,6.454124487,1.372051085,45.33075669,Clay,Kharif,32685.47029
F1025,Potato,93.6764474,Sprinkler,6.13281257,1.46554169,23.97984905,Silty,Zaid,90955.80206
F1026,Potato,140.9328488,Manual,1.482189036,3.821678397,44.16695753,Clay,Zaid,65892.49299
F1027,Potato,259.4655587,Manual,2.264491088,1.351124133,24.83842649,Silty,Kharif,57877.51644
F1028,Potato,82.25241954,Flood,6.602944566,3.080712938,23.14790701,Peaty,Zaid,64801.70965
F1029,Potato,309.7112811,Flood,2.870414573,1.468597192,41.09243583,Clay,Kharif,76719.08714
F1030,Potato,287.2161802,Flood,5.536630718,4.377312275,36.11142136,Silty,Kharif,30893.57986
F1031,Potato,360.204135,Flood,5.903935174,4.739834545,43.55241081,Loamy,Kharif,91008.62995
F1032,Potato,469.4752615,Manual,3.551564712,2.833218387,23.56888672,Loamy,Kharif,61271.76677
F1033,Potato,457.0047349,Sprinkler,9.5358264,2.085389979,37.23932251,Silty,Kharif,54007.65638
F1034,Potato,473.5770529,Rain-fed,8.582176962,1.553259988,26.9914686,Peaty,Rabi,39677.18959
F1035,Potato,129.9106425,Rain-fed,7.501361569,0.724014507,59.48400344,Clay,Rabi,60762.57621
F1036,Potato,74.46700025,Sprinkler,1.701944798,1.708250343,42.4460085,Silty,Kharif,64742.59399
F1037,Potato,158.1155832,Sprinkler,1.955170174,3.44406101,47.49747444,Loamy,Rabi,58255.26861
F1038,Potato,448.5917347,Sprinkler,5.435032113,2.901276191,33.01673123,Clay,Rabi,77506.20657
F1039,Potato,486.3062026,Flood,2.446420143,4.748185752,23.78955659,Loamy,Zaid,59462.75701
F1040,Potato,431.069226,Manual,9.804389172,2.283247681,59.03483451,Loamy,Kharif,97299.23045
F1041,Potato,63.90868335,Manual,2.426682106,3.62238504,31.45036142,Silty,Rabi,71949.42625
F1042,Potato,474.239719,Manual,5.387210519,2.701952364,36.95232741,Loamy,Zaid,86523.4555
F1043,Potato,217.4454334,Flood,4.277089512,2.806592972,45.99455687,Clay,Zaid,37654.91322
F1044,Potato,14.56204247,Manual,6.754477793,1.704984416,20.98789191,Peaty,Kharif,57810.39051
F1045,Potato,226.772933,Flood,2.16132768,2.547278496,52.41036522,Silty,Kharif,53579.3391
F008,Rice,464.6,Drip,5.18,0.91,4.23,Silty,Kharif,9392.38
F011,Rice,279.95,Drip,8.02,1.24,32.85,Clay,Zaid,5869.75
F014,Rice,246.02,Flood,1.01,3.45,11.38,Sandy,Rabi,71953.14
F024,Rice,483.88,Drip,6.31,2.29,34.46,Clay,Zaid,61383.07
F041,Rice,370.79,Flood,8.18,4.99,35.01,Sandy,Kharif,85208.71
F1000,Rice,289.0463702,Manual,1.25713826,4.314381483,20.80210839,Silty,Kharif,92252.31319
F1001,Rice,431.9456248,Sprinkler,6.677659348,3.972063767,55.61878296,Silty,Kharif,66357.83797
F1002,Rice,48.3857267,Sprinkler,4.146266762,4.463966407,42.77125532,Loamy,Kharif,69552.27675
F1003,Rice,45.56165104,Sprinkler,3.634043012,4.125861015,52.4763646,Peaty,Zaid,76877.87807
F1004,Rice,426.655677,Sprinkler,4.533289753,3.211301136,52.3175212,Clay,Rabi,97296.77291
F1005,Rice,114.2965422,Sprinkler,4.078203978,1.831202234,27.59410641,Clay,Zaid,72186.89727
F1006,Rice,337.6890947,Manual,8.49015196,4.496941369,24.40688481,Loamy,Kharif,69163.26816
F1007,Rice,276.0102849,Flood,3.473180297,4.282716302,48.85149076,Clay,Rabi,31017.38947
F1008,Rice,418.1178615,Manual,7.598377208,2.62795695,26.25707675,Loamy,Kharif,35666.47914
F1009,Rice,71.29356582,Rain-fed,1.846538382,0.675854087,53.99749966,Loamy,Rabi,70402.01386
F1010,Rice,73.5936532,Manual,9.562567352,3.373446773,49.04757935,Loamy,Rabi,95536.82715
F1011,Rice,282.8409965,Sprinkler,6.600849735,0.727685842,53.67301457,Loamy,Zaid,90668.39439
F1012,Rice,473.7255401,Manual,7.360467193,4.668259828,31.96050718,Peaty,Zaid,98780.52461
F1013,Rice,213.3489016,Sprinkler,3.682353989,4.827340655,32.66392242,Silty,Kharif,66948.38263
F1014,Rice,170.2016291,Manual,4.708869118,1.352705657,46.84886225,Silty,Zaid,85155.16569
F1015,Rice,307.2777684,Sprinkler,3.014005476,3.543752201,21.2578382,Peaty,Zaid,88828.0232
F1016,Rice,465.9198143,Rain-fed,9.392824772,0.915210521,49.05986985,Clay,Zaid,75362.21601
F1017,Rice,420.0946381,Sprinkler,5.392940024,3.782826179,53.43132283,Clay,Rabi,53712.4933
F1018,Rice,497.7869693,Manual,6.674033041,2.062794498,36.60654346,Silty,Zaid,62898.49043
F1019,Rice,21.05860577,Rain-fed,7.608448275,3.564725503,50.5951532,Clay,Kharif,90054.19506
F1020,Rice,65.30049091,Manual,4.33995482,2.177944291,26.98443668,Silty,Rabi,50898.35482
F1021,Rice,308.639204,Rain-fed,7.480914891,1.155053794,32.89041575,Silty,Rabi,94662.01919
F1022,Rice,412.0824553,Flood,7.083932408,2.327494912,58.97219852,Peaty,Zaid,46086.4439
F1023,Rice,149.7697277,Flood,7.350934005,1.00703087,59.45312694,Clay,Rabi,82466.14906
F1024,Rice,127.2134331,Flood,5.403069102,3.095974737,40.50420212,Peaty,Kharif,74139.1464
F1025,Rice,395.6181417,Manual,4.446436441,0.684281895,57.37079166,Silty,Kharif,82471.96088
F1026,Rice,37.62710839,Manual,2.998739694,2.872938558,40.90922712,Silty,Rabi,60614.33007
F1027,Rice,190.9974973,Rain-fed,8.421637175,4.488658912,31.66352513,Silty,Zaid,95284.87438
F1028,Rice,257.8465191,Rain-fed,6.475150419,4.270429716,30.67597152,Loamy,Zaid,74273.05417
F1029,Rice,284.5708504,Rain-fed,4.999169765,4.472517648,57.18022821,Loamy,Rabi,50180.70632
F1030,Rice,367.0214268,Rain-fed,9.49596316,4.64921961,26.89785556,Loamy,Kharif,74691.85495
F1031,Rice,183.8744045,Sprinkler,1.430549313,0.970375495,43.18529833,Peaty,Rabi,50077.1023
F1032,Rice,310.2153289,Flood,8.651547507,1.079362413,42.22100272,Silty,Zaid,50554.26742
F1033,Rice,296.8339572,Sprinkler,9.978243337,3.006530628,49.58486739,Clay,Zaid,57971.89581
F1034,Rice,278.3318893,Sprinkler,8.982478998,4.522877008,39.9697163,Peaty,Rabi,89670.12923
F1035,Rice,323.8368136,Sprinkler,8.293929271,4.884572554,30.89142643,Peaty,Kharif,65020.85121
F1036,Rice,137.1300938,Sprinkler,4.368753941,0.708178628,26.77585999,Peaty,Rabi,77523.05896
F1037,Rice,51.47788926,Flood,3.08182764,2.100983379,44.83275214,Clay,Kharif,57437.74182
F1038,Rice,68.4431193,Sprinkler,7.613654684,1.458024146,48.75963027,Silty,Kharif,48452.38079
F1039,Rice,120.0453675,Rain-fed,3.741178297,3.90184632,42.78085115,Loamy,Rabi,96824.81125
F1040,Rice,255.0969884,Manual,2.584357139,3.380872408,49.53405108,Silty,Rabi,72250.6873
F1041,Rice,421.8169478,Rain-fed,8.078732984,1.039496142,25.6608481,Silty,Kharif,95376.5937
F1042,Rice,353.6337376,Manual,3.81289287,2.675849303,55.2988078,Peaty,Kharif,44238.91015
F1043,Rice,396.6298961,Rain-fed,9.229975565,3.584482351,43.29582034,Peaty,Kharif,40282.59147
F1044,Rice,181.9780557,Rain-fed,8.565693803,4.005524273,25.07375708,Peaty,Kharif,89907.6035
F007,Soybean,360.06,Drip,1.83,2.37,44.93,Sandy,Rabi,40583.57
F010,Soybean,184.37,Drip,2.18,2.67,17.25,Sandy,Kharif,90922.15
F035,Soybean,266.03,Drip,8.57,1.35,34.45,Silty,Zaid,43610.21
F037,Soybean,156.1,Manual,1.18,4.43,40.15,Loamy,Zaid,73646.55
F044,Soybean,84.12,Manual,4.64,2.53,24.77,Sandy,Rabi,40614.4
F1000,Soybean,343.6494342,Flood,9.758302403,4.462927599,41.19236228,Peaty,Rabi,37895.78432
F1001,Soybean,101.4234646,Manual,2.743453457,2.358100353,46.77393403,Peaty,Kharif,79411.77113
F1002,Soybean,141.9862533,Rain-fed,4.112457133,2.918721892,53.26295704,Peaty,Kharif,93814.70828
F1003,Soybean,402.3253313,Flood,4.220570428,0.721848481,26.0124249,Silty,Zaid,75673.93099
F1004,Soybean,232.3956238,Sprinkler,1.076063465,0.510563632,21.54366248,Loamy,Rabi,84166.0524
F1005,Soybean,338.5648482,Rain-fed,8.552871577,1.601599429,55.15524584,Loamy,Rabi,55085.3775
F1006,Soybean,165.9924908,Rain-fed,1.287950141,3.562623918,32.5973291,Peaty,Kharif,42823.87716
F1007,Soybean,196.8026769,Flood,9.461618513,1.04569202,25.15915632,Clay,Kharif,74994.15631
F1008,Soybean,495.4491537,Manual,9.02866916,1.011928815,38.73844948,Loamy,Kharif,52943.98441
F1009,Soybean,131.3323727,Rain-fed,5.819697245,2.349322736,43.93224303,Silty,Zaid,90205.14633
F1010,Soybean,258.1636247,Manual,5.892360174,3.415266674,21.23882414,Clay,Rabi,38583.9635
F1011,Soybean,423.7571482,Flood,6.884001307,3.704323965,30.99582633,Clay,Zaid,60342.45898
F1012,Soybean,127.2193747,Sprinkler,4.483450107,1.303028033,21.31199497,Clay,Rabi,57770.93203
F1013,Soybean,213.4547408,Rain-fed,6.825000551,0.858146663,36.81341557,Clay,Zaid,95663.76975
F1014,Soybean,311.3947308,Sprinkler,1.402915498,4.731786653,55.80400116,Loamy,Rabi,40719.43604
F1015,Soybean,245.7821942,Manual,1.486428646,1.672998722,59.30609646,Peaty,Kharif,30689.27775
F1016,Soybean,235.1561106,Manual,5.115073777,4.340059239,45.48190214,Clay,Kharif,46665.9649
F1017,Soybean,187.6297683,Sprinkler,5.94660071,4.385711527,26.46550775,Silty,Kharif,87419.38018
F1018,Soybean,297.4567006,Flood,8.990358763,3.976351663,56.2339756,Silty,Zaid,44652.52712
F1019,Soybean,315.942622,Flood,1.941945705,1.25975123,40.64991293,Peaty,Kharif,46861.46446
F1020,Soybean,330.111875,Rain-fed,8.403831345,4.198106567,26.14997248,Loamy,Rabi,39092.91632
F1021,Soybean,44.48037287,Rain-fed,2.890426036,3.961627517,56.86906678,Peaty,Zaid,80080.53423
F1022,Soybean,319.2067461,Flood,4.546752837,3.185253455,50.29876203,Clay,Rabi,34842.19334
F1023,Soybean,477.0862176,Flood,3.849421913,2.017409158,49.26821091,Loamy,Zaid,53184.58116
F1024,Soybean,275.0832554,Sprinkler,4.601397456,1.681288719,48.36722815,Loamy,Rabi,49774.91086
F1025,Soybean,360.4808704,Manual,2.354459483,1.048501454,28.01359284,Clay,Rabi,68861.18109
F1026,Soybean,282.7988308,Manual,5.53213067,2.793906801,28.44026767,Silty,Zaid,81129.13855
F1027,Soybean,428.8229031,Rain-fed,8.214783308,3.13367394,47.53171994,Clay,Zaid,67301.35043
F1028,Soybean,465.4957164,Flood,4.973806093,2.117025457,28.78891,Peaty,Kharif,95171.81951
F1029,Soybean,100.2677507,Sprinkler,5.415522183,2.639115805,37.54686787,Clay,Kharif,96600.98472
F1030,Soybean,224.0614179,Rain-fed,8.638908268,2.135815058,51.28007302,Silty,Rabi,55302.57299
F1031,Soybean,202.2672295,Sprinkler,7.354523032,3.384527258,51.35810072,Clay,Rabi,84437.62634
F1032,Soybean,208.5554104,Flood,5.414089677,4.555666435,38.1304709,Peaty,Rabi,81716.09683
F1033,Soybean,71.5068488,Flood,3.319260834,1.237641179,51.68759753,Peaty,Zaid,92507.52142
F1034,Soybean,408.6717057,Flood,8.964340722,2.216339645,53.54487185,Silty,Zaid,61356.05481
F1035,Soybean,27.52545908,Manual,6.193183615,1.133908718,46.19103005,Peaty,Kharif,67133.1231
F1036,Soybean,268.8310378,Flood,2.990328491,3.312246967,29.13703409,Peaty,Rabi,59104.20195
F1037,Soybean,334.3204101,Rain-fed,3.422077774,3.779917293,30.96047122,Clay,Kharif,89526.38435
F1038,Soybean,111.6600246,Manual,8.2281978,4.693607297,32.59364622,Loamy,Zaid,46079.16208
F1039,Soybean,453.8665941,Sprinkler,1.397310059,1.754923668,24.67216431,Peaty,Zaid,46779.63548
F1040,Soybean,420.8891114,Rain-fed,9.928829683,4.775950426,30.92638481,Peaty,Zaid,56082.35725
F1041,Soybean,240.8310274,Rain-fed,2.173165117,0.784682023,28.38076897,Silty,Kharif,46123.99825
F1042,Soybean,211.4629768,Sprinkler,8.164616729,3.213562385,38.21314999,Silty,Zaid,69270.47855
F1043,Soybean,125.9182834,Manual,4.552977851,0.757097237,56.33750191,Clay,Rabi,39414.30745
F1044,Soybean,367.6966801,Rain-fed,5.42994565,4.521983845,24.17921267,Clay,Kharif,52413.03536
F003,Sugarcane,306.03,Flood,2.91,0.56,33.44,Silty,Kharif,75538.56
F006,Sugarcane,12.5,Sprinkler,6.42,2.25,38.18,Loamy,Zaid,46487.98
F012,Sugarcane,145.32,Flood,3.01,2.27,8.08,Clay,Kharif,88976.51
F015,Sugarcane,305.15,Rain-fed,5.39,2.15,28.77,Peaty,Kharif,33615.77
F042,Sugarcane,418.99,Sprinkler,0.78,0.58,26.29,Clay,Zaid,33705.69
F1000,Sugarcane,457.5879023,Sprinkler,5.328474473,1.874360743,44.90965106,Peaty,Kharif,64279.28223
F1001,Sugarcane,210.5204853,Manual,4.386806353,1.209474621,36.51357591,Peaty,Rabi,83379.9779
F1002,Sugarcane,376.6345211,Sprinkler,4.268702113,1.283047016,54.39417961,Loamy,Kharif,88336.43371
F1003,Sugarcane,65.59647394,Flood,1.470418008,3.923416888,30.07258808,Loamy,Rabi,54361.88742
F1004,Sugarcane,131.306609,Manual,7.169847585,0.571271319,59.24117956,Silty,Kharif,92450.70418
F1005,Sugarcane,405.5993544,Manual,4.925929754,3.010145566,44.54831878,Peaty,Rabi,62933.13238
F1006,Sugarcane,383.8665388,Manual,2.753144224,2.207576213,51.74149609,Loamy,Kharif,66946.51545
F1007,Sugarcane,199.2164001,Sprinkler,8.344301521,2.779475,23.42398211,Peaty,Zaid,99979.53465
F1008,Sugarcane,477.654482,Sprinkler,8.223046733,3.032736067,27.33831539,Clay,Kharif,89031.20763
F1009,Sugarcane,456.2150778,Manual,5.377524653,1.910154625,50.33614692,Peaty,Kharif,55323.9004
F1010,Sugarcane,481.5273671,Manual,3.68605595,1.827989871,20.87946088,Silty,Zaid,30724.19175
F1011,Sugarcane,219.6781982,Flood,6.742834532,3.800308322,52.67511944,Loamy,Zaid,73832.18517
F1012,Sugarcane,106.762056,Flood,3.593369222,4.420746447,20.55796075,Clay,Rabi,79273.93983
F1013,Sugarcane,317.0627332,Rain-fed,3.124071373,1.366617346,46.28475356,Loamy,Rabi,75556.18831
F1014,Sugarcane,345.5388476,Flood,7.574631886,0.939284422,34.60375681,Clay,Rabi,97750.36458
F1015,Sugarcane,71.46647438,Flood,1.362927157,4.540081129,44.45979411,Peaty,Kharif,90407.97191
F1016,Sugarcane,395.3766868,Flood,1.852916239,2.074529586,47.84125628,Peaty,Rabi,61418.21852
F1017,Sugarcane,18.84950768,Sprinkler,1.061093566,2.980928258,33.69900877,Silty,Kharif,34400.02412
F1018,Sugarcane,246.5369099,Flood,2.376488678,2.11794415,24.31849792,Silty,Kharif,63324.11387
F1019,Sugarcane,172.1979672,Flood,1.620910078,1.066110514,22.78583471,Clay,Rabi,78247.0814
F1020,Sugarcane,372.7484994,Manual,9.96222131,3.151992402,43.5574409,Silty,Rabi,72539.68658
F1021,Sugarcane,163.2527564,Sprinkler,3.59928973,2.863133833,40.82621415,Silty,Kharif,67669.59474
F1022,Sugarcane,415.1354853,Rain-fed,2.343412114,1.413471016,49.68804036,Silty,Zaid,62817.32706
F1023,Sugarcane,301.5272095,Rain-fed,3.168966322,2.533410701,40.3894204,Silty,Zaid,50563.33111
F1024,Sugarcane,399.0077473,Flood,9.425130144,4.086263768,36.8978316,Peaty,Kharif,49414.27332
F1025,Sugarcane,494.7769125,Rain-fed,5.681442007,3.156917464,35.92348713,Silty,Rabi,65016.20352
F1026,Sugarcane,342.7875894,Rain-fed,4.283362867,0.936127972,21.0578761,Peaty,Kharif,41242.22025
F1027,Sugarcane,492.625655,Rain-fed,8.860523121,2.966096738,33.42228807,Peaty,Kharif,53847.97965
F1028,Sugarcane,24.12980019,Flood,4.554912435,3.662322347,59.0408063,Loamy,Rabi,52678.54923
F1029,Sugarcane,175.6885944,Rain-fed,4.01507713,4.067165326,54.94222305,Peaty,Zaid,71099.29611
